year,effort_care_vir,efficiency_care_vir,effort_care_vic,efficiency_care_vic,effort_fare_vir,efficiency_fare_vir,effort_fare_vic,efficiency_fare_vic,effort_loya_vir,efficiency_loya_vir,effort_loya_vic,efficiency_loya_vic,effort_auth_vir,efficiency_auth_vir,effort_auth_vic,efficiency_auth_vic,effort_sanc_vir,efficiency_sanc_vir,effort_sanc_vic,efficiency_sanc_vic,effort_care,effort_fare,effort_loya,effort_auth,effort_sanc,effort_virtue,effort_vice,effort_vir_vic_diff,efficiency_care,efficiency_fare,efficiency_loya,efficiency_auth,efficiency_sanc,efficiency_virtue,efficiency_vice,efficiency_vir_vic_diff,GDP per capita,coll,indi,loose,tight
1997,0.2426268607378006,0.1444622725248336,-0.0703285112977027,0.0274085756391286,0.2277638018131256,0.2129356116056442,-0.0771462395787239,0.072653591632843,0.3903874158859253,-0.0745537132024765,0.0447840169072151,-0.0867986679077148,0.1293074488639831,0.173063576221466,-0.0192887596786022,-0.1315014064311981,0.3649187088012695,-0.0489128828048706,-0.0278343558311462,0.0337980762124061,-0.0703285112977027,-0.0771462395787239,0.0447840169072151,-0.0192887596786022,-0.0278343558311462,0.2710008472204208,-0.029962769895792,0.3009636171162128,0.0274085756391286,0.072653591632843,-0.0867986679077148,-0.1315014064311981,0.0337980762124061,0.0813989728689193,-0.016887966170907,0.0982869390398263,4310.828,6.538003663081328e-05,0.0001443454753565,1.8869604425576973e-05,1.0194203902155356e-05
1998,0.2020128816366195,0.1583574563264846,-0.0598621070384979,0.0535477697849273,0.2603812217712402,0.2771642208099365,-0.0344243645668029,0.1517077088356018,0.3490825891494751,-0.0659500062465667,0.1189762502908706,-0.0452665165066719,0.2285765409469604,0.2632006108760834,0.0195377729833126,-0.0963814705610275,0.3230143785476684,0.0638703256845474,0.0474554151296615,0.0854812934994697,-0.0598621070384979,-0.0344243645668029,0.1189762502908706,0.0195377729833126,0.0474554151296615,0.2726135224103928,0.0183365933597087,0.254276929050684,0.0535477697849273,0.1517077088356018,-0.0452665165066719,-0.0963814705610275,0.0854812934994697,0.139328521490097,0.0298177570104599,0.1095107644796371,4309.847,6.62621661311797e-05,0.0001470881303638,1.903830859706674e-05,1.0254621944787757e-05
1999,0.1730261147022247,0.1155911684036254,-0.074312686920166,-0.0045755021274089,0.2685513496398926,0.1650112867355346,-0.0819359570741653,0.0821585953235626,0.4337154030799866,-0.0345970913767814,0.0634326189756393,-0.2096299678087234,0.154431864619255,0.2033504247665405,0.0156383253633976,-0.1696953177452087,0.3379418849945068,0.0267440974712371,0.0751919448375701,0.0041338019073009,-0.074312686920166,-0.0819359570741653,0.0634326189756393,0.0156383253633976,0.0751919448375701,0.2735333234071732,-0.0003971509635448,0.273930474370718,-0.0045755021274089,0.0821585953235626,-0.2096299678087234,-0.1696953177452087,0.0041338019073009,0.0952199772000312,-0.0595216780900955,0.1547416552901268,4466.7363,6.630925727384758e-05,0.0001500588338266,1.9283037593258765e-05,1.0225537242547488e-05
2000,0.2722792327404022,0.1533727645874023,-0.0801800340414047,-0.0129143260419368,0.2302820384502411,0.2080374360084533,-0.0428868494927883,0.0354453697800636,0.3959308862686157,-0.0654028058052063,0.12012180685997,-0.1733697652816772,0.1374931931495666,0.1946176141500473,0.022368386387825,-0.1743938624858856,0.3517617583274841,-0.0295461192727088,-0.0517817884683609,-0.0337294079363346,-0.0801800340414047,-0.0428868494927883,0.12012180685997,0.022368386387825,-0.0517817884683609,0.2775494217872619,-0.0064716957509517,0.2840211175382137,-0.0129143260419368,0.0354453697800636,-0.1733697652816772,-0.1743938624858856,-0.0337294079363346,0.0922157779335975,-0.0717923983931541,0.1640081763267517,4730.3545,6.685782883713338e-05,0.0001530684315704,1.943645467650563e-05,1.0207682653426025e-05
2001,0.1918916404247284,0.1770083904266357,-0.0835961252450943,0.0402154959738254,0.2547903656959533,0.2984265685081482,-0.1371973007917404,0.2043783664703369,0.3708586990833282,-0.0627178996801376,0.0202328823506832,-0.1338996887207031,0.1541404724121093,0.3019847869873047,-0.0404670573770999,-0.1920869052410125,0.4095606803894043,0.0539469495415687,0.0772364288568496,0.055955346673727,-0.0835961252450943,-0.1371973007917404,0.0202328823506832,-0.0404670573770999,0.0772364288568496,0.2762483716011047,-0.0327582344412803,0.309006606042385,0.0402154959738254,0.2043783664703369,-0.1338996887207031,-0.1920869052410125,0.055955346673727,0.1537297591567039,-0.0050874769687652,0.1588172361254692,4995.1445,6.709515536483326e-05,0.0001555056765027,1.951364467421358e-05,1.0158401228060098e-05
2002,0.2209916710853576,0.155933529138565,-0.081471174955368,0.0849156156182289,0.21814626455307,0.3083670735359192,-0.1166561394929885,0.1583451926708221,0.3552300333976745,-0.0428895428776741,0.047243058681488,-0.1815654933452606,0.1178531199693679,0.2882375717163086,-0.0574570670723915,-0.1201584637165069,0.3710571229457855,0.0086395964026451,-0.0184484831988811,0.0569998063147068,-0.081471174955368,-0.1166561394929885,0.047243058681488,-0.0574570670723915,-0.0184484831988811,0.2566556423902512,-0.0453579612076282,0.3020136035978794,0.0849156156182289,0.1583451926708221,-0.1815654933452606,-0.1201584637165069,0.0569998063147068,0.1436576455831527,-0.0002926684916019,0.1439503140747547,5343.1123,6.761684405124209e-05,0.0001584330322137,1.951361325955224e-05,1.0037469880330716e-05
2003,0.2122706174850464,0.1823125183582306,-0.0765128433704376,0.0061650499701499,0.2564985454082489,0.3053325414657593,-0.0591006502509117,0.1253482699394226,0.370894193649292,-0.0772680714726448,0.0242488402873277,-0.0980854034423828,0.1664710044860839,0.241074651479721,-0.0614261925220489,-0.1237879991531372,0.3238879740238189,-0.014852050691843,-0.0125413872301578,0.1007318943738937,-0.0765128433704376,-0.0591006502509117,0.0242488402873277,-0.0614261925220489,-0.0125413872301578,0.266004467010498,-0.0370664466172456,0.3030709136277437,0.0061650499701499,0.1253482699394226,-0.0980854034423828,-0.1237879991531372,0.1007318943738937,0.1273199178278446,0.0020743623375892,0.1252455554902553,5649.4634,6.786297943303258e-05,0.0001606286815721,1.950581295489608e-05,9.935032923432835e-06
2004,0.2244261801242828,0.1616805046796798,-0.0852642357349395,-0.02860639244318,0.246610403060913,0.2588350772857666,-0.0761773362755775,0.0747895017266273,0.357204794883728,-0.0134776756167411,0.0511364489793777,-0.1200459003448486,0.1018985509872436,0.2321244180202484,0.0062337461858987,-0.1140719130635261,0.4133148789405823,-0.0284767113626003,-0.0542675480246543,-0.1075246483087539,-0.0852642357349395,-0.0761773362755775,0.0511364489793777,0.0062337461858987,-0.0542675480246543,0.2686909615993499,-0.031667784973979,0.3003587465733289,-0.02860639244318,0.0747895017266273,-0.1200459003448486,-0.1140719130635261,-0.1075246483087539,0.1221371226012706,-0.0590918704867362,0.1812289930880069,6067.5913,6.791346402224006e-05,0.0001627401840258,1.956454350859893e-05,9.848364160396678e-06
2005,0.304343968629837,0.1598919928073883,-0.0415050387382507,-0.046440340578556,0.3101739883422851,0.2597953975200653,-0.0139673091471195,0.1032153889536857,0.4455190300941467,-0.106962576508522,0.0900981947779655,-0.2007594257593155,0.1760250926017761,0.2603950500488281,0.0612851977348327,-0.0578739941120147,0.3713326752185821,-0.0357999578118324,0.0020452365279197,-0.1011034324765205,-0.0415050387382507,-0.0139673091471195,0.0900981947779655,0.0612851977348327,0.0020452365279197,0.3214789509773254,0.0195912562310695,0.3018876947462559,-0.046440340578556,0.1032153889536857,-0.2007594257593155,-0.0578739941120147,-0.1011034324765205,0.1074639812111854,-0.0605923607945442,0.1680563420057296,6626.592,6.825180296183525e-05,0.0001652739711711,1.9678264238473127e-05,9.820771196546372e-06
2006,0.2623732388019562,0.1392989009618759,-0.0999504551291465,0.003577597439289,0.2553023099899292,0.2217499017715454,-0.0884449481964111,0.0979332327842712,0.3859184384346008,-0.1284810304641723,-0.0336927250027656,-0.2247339189052581,0.1007144376635551,0.1929485350847244,-0.0518106259405612,-0.0592109560966491,0.3094464540481567,-0.0426222346723079,-0.0681264549493789,-0.0322869271039962,-0.0999504551291465,-0.0884449481964111,-0.0336927250027656,-0.0518106259405612,-0.0681264549493789,0.2627509757876396,-0.0684050418436527,0.3311560176312923,0.003577597439289,0.0979332327842712,-0.2247339189052581,-0.0592109560966491,-0.0322869271039962,0.076578814536333,-0.0429441943764686,0.1195230089128017,7271.0356,6.914717949614766e-05,0.0001689970002059,1.962606305681648e-05,9.697001936867117e-06
2007,0.2397518455982208,0.1186020821332931,-0.0661642178893089,-0.0231688842177391,0.2059223651885986,0.224003180861473,-0.1031262874603271,0.0327930450439453,0.3739275932312011,-0.0884593278169632,0.0027728118002414,-0.2306881994009018,0.1263637840747833,0.2084504961967468,-0.0249604918062686,-0.1653022766113281,0.3485586047172546,-0.0514244325459003,-0.0479228198528289,-0.0158250145614147,-0.0661642178893089,-0.1031262874603271,0.0027728118002414,-0.0249604918062686,-0.0479228198528289,0.2589048385620117,-0.0478802010416984,0.3067850396037102,-0.0231688842177391,0.0327930450439453,-0.2306881994009018,-0.1653022766113281,-0.0158250145614147,0.0822343997657299,-0.0804382659494876,0.1626726657152176,7895.713,6.936431030421122e-05,0.0001733153665424,1.9908494600352963e-05,9.55447313007848e-06
2008,0.2906689345836639,0.1234849542379379,-0.0344408601522445,0.0498953200876712,0.2689927220344543,0.2773928046226501,-0.0531080067157745,0.083426222205162,0.3250670433044433,-0.0801917910575866,0.0590526647865772,-0.1237677857279777,0.1253632009029388,0.2458579540252685,-0.0543059967458248,-0.1160652637481689,0.2954126596450805,-0.0619477704167366,-0.1157689020037651,0.0504622161388397,-0.0344408601522445,-0.0531080067157745,0.0590526647865772,-0.0543059967458248,-0.1157689020037651,0.2611009120941162,-0.0397142201662063,0.3008151322603226,0.0498953200876712,0.083426222205162,-0.1237677857279777,-0.1160652637481689,0.0504622161388397,0.1009192302823066,-0.0112098582088947,0.1121290884912014,8190.1123,6.920238871543917e-05,0.000177982191287,2.0014730082484887e-05,9.280716725815608e-06
2009,0.2401264905929565,0.1016429215669632,-0.0768357664346695,0.0090398602187633,0.2361997961997985,0.2161786258220672,-0.0013122055679559,0.1055419743061065,0.3678098917007446,-0.1212327480316162,-0.0615160204470157,-0.2974115014076233,0.1080587655305862,0.1532458364963531,-0.0319666266441345,-0.0554207786917686,0.3056249022483825,-0.0569341331720352,-0.0807032361626625,0.0278363078832626,-0.0768357664346695,-0.0013122055679559,-0.0615160204470157,-0.0319666266441345,-0.0807032361626625,0.2515639692544937,-0.0504667710512876,0.3020307403057813,0.0090398602187633,0.1055419743061065,-0.2974115014076233,-0.0554207786917686,0.0278363078832626,0.0585801005363464,-0.0420828275382518,0.1006629280745983,8734.041,6.837049742866188e-05,0.0001805216004738,2.0091277423071672e-05,8.949711589220245e-06
2010,0.2760548889636993,0.1444393992424011,-0.0591271668672561,0.0428239069879055,0.2718462347984314,0.2048756033182144,-0.0762186497449874,0.079643577337265,0.4305861890316009,-0.1348387748003006,-0.0140727274119853,-0.1861103624105453,0.1253345012664795,0.1556457281112671,0.0057481750845909,-0.0824218019843101,0.3169886469841003,-0.0535372123122215,-0.1154047176241874,-0.0290766879916191,-0.0591271668672561,-0.0762186497449874,-0.0140727274119853,0.0057481750845909,-0.1154047176241874,0.2841620922088623,-0.0518150173127651,0.3359771095216274,0.0428239069879055,0.079643577337265,-0.1861103624105453,-0.0824218019843101,-0.0290766879916191,0.0633169487118721,-0.0350282736122608,0.0983452223241329,9658.419,6.745647468570887e-05,0.0001836039391491,2.0151776122080884e-05,8.590211699401249e-06
2011,0.2832957804203033,0.1527019888162613,-0.0393870286643505,0.0371357277035713,0.2948384284973144,0.2838079333305359,-0.0592678673565387,0.1338518857955932,0.3656881749629974,-0.1178002804517746,0.0979924649000167,-0.1051551923155784,0.1661914587020874,0.157180979847908,-0.0510887503623962,-0.052322968840599,0.3265395164489746,-0.0275523141026496,-0.1190332025289535,0.0151621177792549,-0.0393870286643505,-0.0592678673565387,0.0979924649000167,-0.0510887503623962,-0.1190332025289535,0.2873106718063354,-0.0341568768024444,0.3214675486087799,0.0371357277035713,0.1338518857955932,-0.1051551923155784,-0.052322968840599,0.0151621177792549,0.0896676614880561,0.0057343140244483,0.0839333474636078,10221.0,6.7318370115897e-05,0.0001875948305496,2.0179989552003365e-05,8.267878252407205e-06
2012,0.1991896033287048,0.1357966661453247,-0.0966643989086151,-0.0164165049791336,0.26229327917099,0.2086546123027801,-0.0769612789154052,0.0474143102765083,0.354754775762558,-0.145019918680191,0.0213159546256065,-0.2710734009742737,0.0909115970134735,0.1282835304737091,-0.019272394478321,-0.0823459178209304,0.3174569308757782,-0.0559505373239517,-0.0448598451912403,-0.0631826221942901,-0.0966643989086151,-0.0769612789154052,0.0213159546256065,-0.019272394478321,-0.0448598451912403,0.2449212372303009,-0.043288392573595,0.288209629803896,-0.0164165049791336,0.0474143102765083,-0.2710734009742737,-0.0823459178209304,-0.0631826221942901,0.0543528705835342,-0.0771208271384239,0.1314736977219581,10680.0,6.648874436418087e-05,0.0001908642098637,2.020771778113201e-05,7.856445135904063e-06
2013,0.2618095278739929,0.1010515987873077,-0.0804443508386612,-0.0119559243321418,0.3177688121795654,0.23855522274971,-0.0718187987804412,0.0888971835374832,0.4561121165752411,-0.1351312398910522,0.0952628031373024,-0.3056710362434387,0.1820223927497863,0.176537275314331,0.0315416641533374,-0.0795702040195465,0.3370941281318664,-0.1166695579886436,0.00710941106081,-0.0549611635506153,-0.0804443508386612,-0.0718187987804412,0.0952628031373024,0.0315416641533374,0.00710941106081,0.3109613955020904,-0.0036698542535305,0.3146312497556209,-0.0119559243321418,0.0888971835374832,-0.3056710362434387,-0.0795702040195465,-0.0549611635506153,0.0528686597943306,-0.0726522289216518,0.1255208887159824,11328.0,6.5200942539637e-05,0.0001925104135937,2.034954395557469e-05,7.573851688594655e-06
2014,0.2609174847602844,0.1067708954215049,-0.0436003357172012,0.0117462910711765,0.2628608047962188,0.2750231027603149,-0.0967062711715698,0.0929898917675018,0.3918284773826599,-0.1647271513938903,0.0433133505284786,-0.2818795442581177,0.1143225505948066,0.2167710959911346,0.0018615610897541,0.0201226063072681,0.2742353677749634,-0.1062556803226471,-0.032155591994524,-0.0236777104437351,-0.0436003357172012,-0.0967062711715698,0.0433133505284786,0.0018615610897541,-0.032155591994524,0.2608329370617867,-0.0254574574530124,0.2862903945147991,0.0117462910711765,0.0929898917675018,-0.2818795442581177,0.0201226063072681,-0.0236777104437351,0.0655164524912834,-0.0361396931111812,0.1016561456024646,11944.0,6.43065972911115e-05,0.0001928716956821,2.009215233764421e-05,7.255257444021319e-06
2015,0.2714402079582214,0.0915310606360435,-0.0572097897529602,0.0084585398435592,0.3104559779167175,0.2111005932092666,-0.1516871452331543,0.0706048756837844,0.3831397593021393,-0.1835092902183532,0.0478073842823505,-0.2268909215927124,0.1459897756576538,0.1998963952064514,0.0161959156394004,0.0282747559249401,0.315207690000534,-0.0756090581417083,0.0262284129858016,-0.0041042193770408,-0.0572097897529602,-0.1516871452331543,0.0478073842823505,0.0161959156394004,0.0262284129858016,0.2852466821670532,-0.0237330444157123,0.3089797265827655,0.0084585398435592,0.0706048756837844,-0.2268909215927124,0.0282747559249401,-0.0041042193770408,0.04868194013834,-0.0247313939034938,0.0734133340418338,12244.0,6.40422357735458e-05,0.0001918935088594,2.0012573160041063e-05,7.125520760402942e-06
2016,0.2110985964536667,0.1236204206943512,-0.0929095223546028,0.0057953335344791,0.3226405084133148,0.2029664814472198,-0.0383438691496849,0.031050881370902,0.3717969059944153,-0.1371115297079086,0.0035450141876935,-0.2196954190731048,0.1857625842094421,0.1158504784107208,0.0058088079094886,-0.0563682615756988,0.3095173239707947,-0.1721570491790771,-0.0494061447679996,-0.036625899374485,-0.0929095223546028,-0.0383438691496849,0.0035450141876935,0.0058088079094886,-0.0494061447679996,0.2801631838083267,-0.034261142835021,0.3144243266433477,0.0057953335344791,0.031050881370902,-0.2196954190731048,-0.0563682615756988,-0.036625899374485,0.0266337603330612,-0.0551686730235815,0.0818024333566427,12569.0,6.421202665153811e-05,0.0001932828460147,2.0068125528111785e-05,7.035082250642487e-06
2017,0.2105796933174133,0.0920659899711608,-0.1050474196672439,0.0253113973885774,0.2405170798301696,0.225725919008255,-0.1347631514072418,0.0129123367369174,0.3421362042427063,-0.1871527880430221,-0.0095566362142562,-0.3174988925457001,0.0723911300301551,0.1278333365917205,-0.1607596427202224,-0.0876153707504272,0.2820223569869995,-0.1600216329097747,-0.140368640422821,-0.1141475737094879,-0.1050474196672439,-0.1347631514072418,-0.0095566362142562,-0.1607596427202224,-0.140368640422821,0.2295292928814888,-0.1100990980863571,0.3396283909678459,0.0253113973885774,0.0129123367369174,-0.3174988925457001,-0.0876153707504272,-0.1141475737094879,0.0196901649236679,-0.096207620576024,0.1158977854996919,12733.932,6.442152222992566e-05,0.0001943126881845,2.0090090278427707e-05,6.995597881598314e-06
2018,0.2478982955217361,0.1528052985668182,-0.1026449352502822,0.0346432402729988,0.3068468868732452,0.2239975035190582,-0.096845731139183,0.1371824443340301,0.4124836325645447,-0.0979431271553039,0.0333645939826965,-0.2110737264156341,0.1436222046613693,0.1706566512584686,-0.0190096497535705,0.0236320979893207,0.2919137179851532,-0.1200906485319137,-0.1828443109989166,0.0192032977938652,-0.1026449352502822,-0.096845731139183,0.0333645939826965,-0.0190096497535705,-0.1828443109989166,0.2805529475212097,-0.0735960066318512,0.3541489541530609,0.0346432402729988,0.1371824443340301,-0.2110737264156341,0.0236320979893207,0.0192032977938652,0.0658851355314254,0.0007174707949161,0.0651676647365093,13101.706,6.413177213744349e-05,0.0001937812823598,2.015211942572925e-05,6.955429965955772e-06
2019,0.1294459700584411,0.1176398023962974,-0.1260825395584106,0.0261627100408077,0.261759340763092,0.1818013787269592,-0.0907327532768249,0.0488539822399616,0.3545076251029968,-0.1000880300998687,-0.1345036476850509,-0.2752236127853393,0.1483725905418396,0.1554401814937591,0.0371000543236732,0.0344745405018329,0.2710956335067749,-0.0867934376001358,-0.023747481405735,-0.0592534020543098,-0.1260825395584106,-0.0907327532768249,-0.1345036476850509,0.0371000543236732,-0.023747481405735,0.2330362319946289,-0.0675932735204696,0.3006295055150986,0.0261627100408077,0.0488539822399616,-0.2752236127853393,0.0344745405018329,-0.0592534020543098,0.0535999789834022,-0.0449971564114093,0.0985971353948116,,,,,
2020,0.347372442483902,0.1229898035526275,-0.051614373922348,-0.0057932920753955,0.2834547758102417,0.2833678722381592,-0.0141386501491069,-0.0399959459900856,0.3415435552597046,-0.1282872259616851,0.0708090960979461,-0.1768600344657898,0.1680690944194793,0.1799318492412567,-0.1079397797584533,-0.1528414338827133,0.2953768670558929,-0.1386997699737548,-0.0605435669422149,0.026509802788496,-0.051614373922348,-0.0141386501491069,0.0708090960979461,-0.1079397797584533,-0.0605435669422149,0.2871633470058441,-0.0326854549348354,0.3198488019406795,-0.0057932920753955,-0.0399959459900856,-0.1768600344657898,-0.1528414338827133,0.026509802788496,0.0638605058193206,-0.0697961807250976,0.1336566865444183,,,,,
2021,0.1864236146211624,0.1120677143335342,-0.0964564383029937,0.0140131562948226,0.1711490899324417,0.2726117372512817,-0.1141218468546867,0.027553454041481,0.3521101772785187,-0.1276665031909942,0.0693879052996635,-0.2763484716415405,0.1112269684672355,0.1448259651660919,-0.0024781972169876,-0.0267119668424129,0.3352976739406585,-0.2019582688808441,-0.1210139542818069,0.0217139329761266,-0.0964564383029937,-0.1141218468546867,0.0693879052996635,-0.0024781972169876,-0.1210139542818069,0.2312415048480033,-0.0529365062713623,0.2841780111193657,0.0140131562948226,0.027553454041481,-0.2763484716415405,-0.0267119668424129,0.0217139329761266,0.0399761289358139,-0.0479559790343046,0.0879321079701185,,,,,
