year,effort_care_vir,efficiency_care_vir,effort_care_vic,efficiency_care_vic,effort_fare_vir,efficiency_fare_vir,effort_fare_vic,efficiency_fare_vic,effort_loya_vir,efficiency_loya_vir,effort_loya_vic,efficiency_loya_vic,effort_auth_vir,efficiency_auth_vir,effort_auth_vic,efficiency_auth_vic,effort_sanc_vir,efficiency_sanc_vir,effort_sanc_vic,efficiency_sanc_vic,effort_care,effort_fare,effort_loya,effort_auth,effort_sanc,effort_virtue,effort_vice,effort_vir_vic_diff,efficiency_care,efficiency_fare,efficiency_loya,efficiency_auth,efficiency_sanc,efficiency_virtue,efficiency_vice,efficiency_vir_vic_diff,inefficient_effort
1950.0,0.24780374765396118,0.019503064453601837,0.16135507822036743,0.049756839871406555,0.15725582838058472,-0.07095640152692795,0.08980690687894821,0.014340932480990887,0.2411779910326004,-0.0964227244257927,0.12515485286712646,-0.2034505009651184,0.21229439973831177,-0.03657572343945503,0.11162304878234863,-0.06210176646709442,0.3683636486530304,0.0027471594512462616,0.15308640897274017,0.05314003303647041,0.16135507822036743,0.08980690687894821,0.12515485286712646,0.11162304878234863,0.15308640897274017,0.24537912309169768,0.1282052591443062,0.11717386394739149,0.049756839871406555,0.014340932480990887,-0.2034505009651184,-0.06210176646709442,0.05314003303647041,-0.03634092509746552,-0.029662892408668994,-0.006678032688796524,0.2817200481891632
1951.0,0.262266606092453,0.01309382077306509,0.10576537251472473,0.08902263641357422,0.220282644033432,-0.013461355119943619,0.1238061711192131,0.04222264885902405,0.19618892669677734,-0.031282585114240646,0.027186214923858643,-0.16220618784427643,0.2929731607437134,-0.012107938528060913,0.12087294459342957,-0.04048452153801918,0.3456268608570099,0.02368883043527603,0.1398574411869049,0.03344177082180977,0.10576537251472473,0.1238061711192131,0.027186214923858643,0.12087294459342957,0.1398574411869049,0.2634676396846771,0.10349762886762619,0.15997001081705092,0.08902263641357422,0.04222264885902405,-0.16220618784427643,-0.04048452153801918,0.03344177082180977,-0.004013845510780811,-0.007600730657577515,0.003586885146796704,0.26748148519545795
1952.0,0.19914597272872925,-0.01695137470960617,0.13114748895168304,-0.0172025877982378,0.1832531988620758,-0.04195369407534599,0.10776671767234802,-0.04585643485188484,0.21339945495128632,-0.11338450759649277,0.06324975192546844,-0.20525063574314117,0.1786121428012848,-0.03731716051697731,0.14646732807159424,-0.030236685648560524,0.30652984976768494,-0.05106450617313385,0.0694761574268341,0.03188880532979965,0.13114748895168304,0.10776671767234802,0.06324975192546844,0.14646732807159424,0.0694761574268341,0.21618812382221222,0.10362148880958558,0.11256663501262665,-0.0172025877982378,-0.04585643485188484,-0.20525063574314117,-0.030236685648560524,0.03188880532979965,-0.05213424861431122,-0.053331507742404936,0.0011972591280937153,0.26832237243652346
1953.0,0.23012880980968475,0.00507604843005538,0.1184304729104042,0.04140979424118996,0.17590755224227905,-0.08235234022140503,0.09147527813911438,-0.02754102647304535,0.25395509600639343,-0.05230302736163139,0.10672461241483688,-0.1623893529176712,0.19531749188899994,-0.1050296425819397,0.13470810651779175,-0.021871162578463554,0.3355630040168762,0.011237841099500656,0.17560969293117523,-0.07252907007932663,0.1184304729104042,0.09147527813911438,0.10672461241483688,0.13470810651779175,0.17560969293117523,0.2381743907928467,0.1253896325826645,0.11278475821018219,0.04140979424118996,-0.02754102647304535,-0.1623893529176712,-0.021871162578463554,-0.07252907007932663,-0.044674224127084015,-0.048584163561463355,0.003909939434379339,0.2828486149199307
1954.0,0.20636315643787384,-0.02220967598259449,0.14765791594982147,0.014688820578157902,0.13496030867099762,-0.08677751570940018,0.07938110083341599,0.006064921617507935,0.22564919292926788,-0.08277156949043274,0.1437334269285202,-0.13339631259441376,0.21935193240642548,-0.04410126432776451,0.06392118334770203,-0.06493449956178665,0.2741382420063019,-0.016622444614768028,0.13441810011863708,-0.0529569573700428,0.14765791594982147,0.07938110083341599,0.1437334269285202,0.06392118334770203,0.13441810011863708,0.21209256649017333,0.11382234543561935,0.09827022105455398,0.014688820578157902,0.006064921617507935,-0.13339631259441376,-0.06493449956178665,-0.0529569573700428,-0.05049649402499199,-0.04610680546611547,-0.004389688558876517,0.26258906051516534
1955.0,0.21599049866199493,-0.02388269454240799,0.043608274310827255,-0.05368820205330849,0.16881179809570312,-0.10287841409444809,0.09858674556016922,-0.02999832294881344,0.2623920142650604,-0.14891546964645386,0.03515957295894623,-0.1699177771806717,0.192496195435524,-0.0016443064669147134,0.05612560361623764,-0.21424393355846405,0.319766640663147,-0.01722339354455471,0.07010561972856522,-0.05968111753463745,0.043608274310827255,0.09858674556016922,0.03515957295894623,0.05612560361623764,0.07010561972856522,0.2318914294242859,0.06071716323494911,0.1711742661893368,-0.05368820205330849,-0.02999832294881344,-0.1699177771806717,-0.21424393355846405,-0.05968111753463745,-0.05890885565895587,-0.10550587065517902,0.04659701499622315,0.29080028508324174
1956.0,0.25418540835380554,0.016931312158703804,0.1333240419626236,-0.01030554436147213,0.1540689915418625,-0.01833551935851574,0.10556259751319885,-0.03579084575176239,0.2735220193862915,-0.07657166570425034,0.11229677498340607,-0.14055004715919495,0.2004660665988922,-0.05102585628628731,0.1380724161863327,-0.07721903175115585,0.29690220952033997,-0.03432789072394371,0.12180474400520325,0.014859464950859547,0.1333240419626236,0.10556259751319885,0.11229677498340607,0.1380724161863327,0.12180474400520325,0.23582893908023833,0.1222121149301529,0.11361682415008544,-0.01030554436147213,-0.03579084575176239,-0.14055004715919495,-0.07721903175115585,0.014859464950859547,-0.032665923982858655,-0.04980120081454516,0.017135276831686502,0.268494863063097
1957.0,0.2290213704109192,-0.019922837615013123,0.12047535181045532,-0.05186482146382332,0.1285899132490158,-0.0135044502094388,0.044246215373277664,-0.011216645129024982,0.20053094625473022,-0.08615317195653915,0.0473189651966095,-0.23946575820446014,0.15601511299610138,-0.08549156039953232,0.08828318119049072,-0.13529928028583527,0.24359911680221558,-0.04214218258857727,0.057810913771390915,0.00614069914445281,0.12047535181045532,0.044246215373277664,0.0473189651966095,0.08828318119049072,0.057810913771390915,0.19155129194259643,0.07162692546844482,0.11992436647415161,-0.05186482146382332,-0.011216645129024982,-0.23946575820446014,-0.13529928028583527,0.00614069914445281,-0.04944284055382013,-0.08634116118773819,0.036898320633918055,0.24099413249641655
1958.0,0.21113424003124237,0.0004272572696208954,0.11713661998510361,-0.06998894363641739,0.13357190787792206,-0.027220891788601875,0.12232015281915665,-0.0015444153686985373,0.19452714920043945,-0.16395244002342224,0.13240349292755127,-0.23715978860855103,0.18003152310848236,-0.0634196326136589,0.05296821519732475,-0.10537514090538025,0.2909105718135834,-0.04272023215889931,0.08347135037183762,-0.010592798702418804,0.11713661998510361,0.12232015281915665,0.13240349292755127,0.05296821519732475,0.08347135037183762,0.20203507840633392,0.10165996626019477,0.10037511214613914,-0.06998894363641739,-0.0015444153686985373,-0.23715978860855103,-0.10537514090538025,-0.010592798702418804,-0.05937718786299229,-0.0849322174442932,0.025555029581300917,0.26141226626932623
1959.0,0.2045070081949234,-0.03870537504553795,0.09762647747993469,-0.13288737833499908,0.13707295060157776,-0.05786395072937012,0.09884396195411682,-0.0818636417388916,0.21329475939273834,-0.13962385058403015,0.1406555026769638,-0.13211698830127716,0.22272635996341705,-0.08924294263124466,0.06847786903381348,-0.09009412676095963,0.24984556436538696,-0.075602687895298,0.0753524973988533,-0.023647189140319824,0.09762647747993469,0.09884396195411682,0.1406555026769638,0.06847786903381348,0.0753524973988533,0.2054893285036087,0.09619126170873642,0.10929806679487229,-0.13288737833499908,-0.0818636417388916,-0.13211698830127716,-0.09009412676095963,-0.023647189140319824,-0.08020776137709618,-0.09212186485528946,0.011914103478193286,0.28569708988070486
1960.0,0.20512062311172485,-0.0011026449501514435,0.0782974436879158,-0.12919126451015472,0.1665637344121933,-0.054761216044425964,0.046884726732969284,-0.07575862854719162,0.19270731508731842,-0.09378862380981445,0.08137420564889908,-0.22144316136837006,0.1778964251279831,-0.027114972472190857,0.050254981964826584,-0.15094803273677826,0.28662538528442383,-0.010186764411628246,0.0929512083530426,0.016614360734820366,0.0782974436879158,0.046884726732969284,0.08137420564889908,0.050254981964826584,0.0929512083530426,0.2057826966047287,0.06995251327753067,0.13583018332719804,-0.12919126451015472,-0.07575862854719162,-0.22144316136837006,-0.15094803273677826,0.016614360734820366,-0.03739084433764219,-0.11214534528553485,0.07475450094789265,0.2431735409423709
1961.0,0.2098228484392166,0.0875869169831276,0.10205039381980896,-0.06378480792045593,0.1618093103170395,-0.015171726234257221,0.11179763078689575,-0.01636253483593464,0.19975638389587402,0.013718649744987488,0.10153337568044662,-0.2147454470396042,0.13753652572631836,-0.037409815937280655,0.08637231588363647,-0.12918831408023834,0.30386480689048767,-0.0006830866332165897,0.1299259215593338,-0.034070827066898346,0.10205039381980896,0.11179763078689575,0.10153337568044662,0.08637231588363647,0.1299259215593338,0.20255797505378723,0.10633592754602432,0.0962220475077629,-0.06378480792045593,-0.01636253483593464,-0.2147454470396042,-0.12918831408023834,-0.034070827066898346,0.009608187584672124,-0.09163038618862629,0.10123857377329841,0.1929497874691151
1962.0,0.2307293564081192,0.05373357608914375,0.16908852756023407,0.022717095911502838,0.20761756598949432,0.028850793838500977,0.029337510466575623,0.03636842593550682,0.23262469470500946,-0.05934993550181389,0.21874117851257324,-0.09373953193426132,0.2311112880706787,0.09074893593788147,0.11986571550369263,-0.0874599888920784,0.34854671359062195,0.043836649507284164,0.15970738232135773,-0.024563193321228027,0.16908852756023407,0.029337510466575623,0.21874117851257324,0.11986571550369263,0.15970738232135773,0.25012592375278475,0.13934806287288665,0.1107778608798981,0.022717095911502838,0.03636842593550682,-0.09373953193426132,-0.0874599888920784,-0.024563193321228027,0.0315640039741993,-0.029335438460111617,0.06089944243431092,0.21856191977858547
1963.0,0.22331051528453827,0.09156081825494766,0.11206643283367157,0.06039368733763695,0.16895075142383575,0.04783887788653374,0.055329035967588425,0.04871197044849396,0.22926516830921173,-0.06893936544656754,0.04389350116252899,-0.17759208381175995,0.15270018577575684,0.011469601653516293,0.1244991347193718,0.020598147064447403,0.24140113592147827,0.020084979012608528,0.12307680398225784,0.05653220787644386,0.11206643283367157,0.055329035967588425,0.04389350116252899,0.1244991347193718,0.12307680398225784,0.20312555134296417,0.09177298173308372,0.11135256960988045,0.06039368733763695,0.04871197044849396,-0.17759208381175995,0.020598147064447403,0.05653220787644386,0.020402982272207736,0.0017287857830524445,0.01867419648915529,0.18272256907075643
1964.0,0.19304901361465454,0.03765106573700905,0.05930169299244881,-0.01190814096480608,0.13500003516674042,0.02251129038631916,-0.028971871361136436,0.10129418969154358,0.18328577280044556,-0.1028367280960083,0.07633450627326965,-0.14134375751018524,0.17510050535202026,-0.011472645215690136,0.00810127891600132,-0.09055186063051224,0.24605028331279755,0.018467487767338753,0.07301478832960129,-0.013038690201938152,0.05930169299244881,-0.028971871361136436,0.07633450627326965,0.00810127891600132,0.07301478832960129,0.18649712204933167,0.037556079030036923,0.14894104301929473,-0.01190814096480608,0.10129418969154358,-0.14134375751018524,-0.09055186063051224,-0.013038690201938152,-0.007135905884206295,-0.031109651923179625,0.02397374603897333,0.19363302793353795
1965.0,0.18961255252361298,0.05096104368567467,0.05335388705134392,-0.04367964342236519,0.1401190310716629,0.030781177803874016,0.010563748888671398,0.05276818946003914,0.1736750453710556,-0.10782990604639053,0.10614608973264694,-0.18393158912658691,0.15862813591957092,0.07543668895959854,0.007629482075572014,-0.09850315004587173,0.2379797101020813,-0.05928686261177063,0.03360893204808235,-0.07859688997268677,0.05335388705134392,0.010563748888671398,0.10614608973264694,0.007629482075572014,0.03360893204808235,0.18000289499759675,0.042260427959263325,0.13774246703833343,-0.04367964342236519,0.05276818946003914,-0.18393158912658691,-0.09850315004587173,-0.07859688997268677,-0.0019875716418027876,-0.07038861662149429,0.0684010449796915,0.18199046663939955
1966.0,0.1336447149515152,0.002213564934208989,0.07686585187911987,0.052335143089294434,0.108914315700531,0.056725144386291504,0.08196214586496353,0.0952012836933136,0.07134797424077988,-0.09400922060012817,-0.0004033989680465311,-0.20210795104503632,0.12199511379003525,0.05834156647324562,0.031815722584724426,-0.05151565000414848,0.1860106736421585,-0.010100393556058407,0.10297011584043503,-0.05501551926136017,0.07686585187911987,0.08196214586496353,-0.0004033989680465311,0.031815722584724426,0.10297011584043503,0.12438255846500397,0.058642087440239264,0.06574047102476471,0.052335143089294434,0.0952012836933136,-0.20210795104503632,-0.05151565000414848,-0.05501551926136017,0.0026341323275119065,-0.03222053870558739,0.03485467103309929,0.12174842613749207
1967.0,0.11491737514734268,-0.027518481016159058,0.14392070472240448,0.15150992572307587,0.08418352156877518,0.07043417543172836,0.14110516011714935,0.1269267350435257,0.08633219450712204,-0.04858187586069107,-0.02083333022892475,-0.14916154742240906,0.06876061856746674,0.07602358609437943,0.07322390377521515,-0.05538253113627434,0.15439410507678986,-0.03282554820179939,0.07274416834115982,-0.016066886484622955,0.14392070472240448,0.14110516011714935,-0.02083333022892475,0.07322390377521515,0.07274416834115982,0.10171756297349929,0.0820321213454008,0.019685441628098488,0.15150992572307587,0.1269267350435257,-0.14916154742240906,-0.05538253113627434,-0.016066886484622955,0.007506371289491653,0.011565139144659042,-0.004058767855167389,0.09421119168400764
1968.0,0.08614698797464371,-0.026954755187034607,0.16044457256793976,0.09224013984203339,0.11769033223390579,0.06638382375240326,0.12170594185590744,0.15180039405822754,0.08875206857919693,-0.011903204023838043,-0.06231887266039848,-0.0768456980586052,0.06358364969491959,0.04390907287597656,0.03241864591836929,-0.02880495972931385,0.15405628085136414,-0.030284732580184937,0.055263202637434006,0.03483894094824791,0.16044457256793976,0.12170594185590744,-0.06231887266039848,0.03241864591836929,0.055263202637434006,0.10204586386680603,0.061502698063850406,0.040543165802955625,0.09224013984203339,0.15180039405822754,-0.0768456980586052,-0.02880495972931385,0.03483894094824791,0.008230040967464446,0.03464576341211796,-0.026415722444653515,0.09381582289934158
1969.0,0.10347765684127808,0.0017860736697912216,0.11949519068002701,0.05754910409450531,0.060508448630571365,0.07342370599508286,0.02873089350759983,0.1453779637813568,0.07840101420879364,0.01734367571771145,0.0199592225253582,-0.13078594207763672,-0.0052467770874500275,0.12898704409599304,0.022629693150520325,-0.05255551263689995,0.2344069480895996,0.045094382017850876,0.05285285413265228,0.029931873083114624,0.11949519068002701,0.02873089350759983,0.0199592225253582,0.022629693150520325,0.05285285413265228,0.09430945813655853,0.04873357079923153,0.045575887337326995,0.05754910409450531,0.1453779637813568,-0.13078594207763672,-0.05255551263689995,0.029931873083114624,0.053326976299285886,0.009903497248888015,0.04342347905039787,0.04098248183727264
1970.0,0.1479613333940506,-0.04046085104346275,0.12699979543685913,-0.022394226863980293,0.12027134746313095,-0.03581865876913071,0.011940646916627884,0.043637413531541824,0.08116991072893143,-0.1582939624786377,-0.009975274093449116,-0.25495341420173645,0.022355875000357628,-0.016412001103162766,-0.02127605490386486,-0.032029420137405396,0.23191596567630768,-0.13682124018669128,0.010003749281167984,-0.028699588030576706,0.12699979543685913,0.011940646916627884,-0.009975274093449116,-0.02127605490386486,0.010003749281167984,0.12073488645255566,0.023538572527468205,0.09719631392508746,-0.022394226863980293,0.043637413531541824,-0.25495341420173645,-0.032029420137405396,-0.028699588030576706,-0.07756134271621704,-0.0588878471404314,-0.018673495575785633,0.1982962291687727
1971.0,0.1108676865696907,0.032231491059064865,0.10739034414291382,0.05813589319586754,0.1520707905292511,0.005461700260639191,-0.05010053887963295,0.006968265864998102,0.10801570862531662,-0.07976851612329483,0.04124267026782036,-0.21829073131084442,0.00878963153809309,0.018279634416103363,0.021623076871037483,-0.03651934862136841,0.26084744930267334,-0.05136575177311897,0.02966739982366562,-0.025686318054795265,0.10739034414291382,-0.05010053887963295,0.04124267026782036,0.021623076871037483,0.02966739982366562,0.12811825331300497,0.029964590445160866,0.0981536628678441,0.05813589319586754,0.006968265864998102,-0.21829073131084442,-0.03651934862136841,-0.025686318054795265,-0.015032288432121278,-0.04307844778522849,0.028046159353107215,0.14315054174512626
1972.0,0.16351093351840973,0.05006948485970497,0.10257630795240402,0.03371260687708855,0.16264204680919647,0.015084008686244488,-0.0072334823198616505,0.011557946912944317,0.0984087586402893,-0.09017058461904526,0.09631561487913132,-0.08504597097635269,0.11609084159135818,0.007138072047382593,0.09722772985696793,0.06651529669761658,0.27521780133247375,-0.0627179816365242,0.10634273290634155,0.01899370551109314,0.10257630795240402,-0.0072334823198616505,0.09631561487913132,0.09722772985696793,0.10634273290634155,0.1631740763783455,0.07904578065499664,0.08412829572334886,0.03371260687708855,0.011557946912944317,-0.08504597097635269,0.06651529669761658,0.01899370551109314,-0.016119400132447483,0.009146717004477977,-0.02526611713692546,0.17929347651079297
1973.0,0.19552284479141235,0.10484572499990463,0.19904069602489471,0.07870696485042572,0.19771713018417358,0.07698564231395721,0.10107427835464478,0.08602138608694077,0.09170553833246231,-0.06346285343170166,0.1116473376750946,-0.03256005421280861,0.14153991639614105,0.06022576987743378,0.08851155638694763,0.021512702107429504,0.24971257150173187,-0.015734529122710228,0.15577751398086548,0.06429404020309448,0.19904069602489471,0.10107427835464478,0.1116473376750946,0.08851155638694763,0.15577751398086548,0.17523960024118423,0.13121027648448944,0.0440293237566948,0.07870696485042572,0.08602138608694077,-0.03256005421280861,0.021512702107429504,0.06429404020309448,0.03257195092737675,0.043595007807016375,-0.011023056879639628,0.1426676493138075
1974.0,0.17449887096881866,0.08462086319923401,0.10731440782546997,0.009643820114433765,0.17398668825626373,0.08869487792253494,0.08227468281984329,0.07120151817798615,0.12101328372955322,-0.07408461719751358,0.0016333013772964478,-0.2237323522567749,0.10674581676721573,-0.06909432262182236,0.15090978145599365,0.022509535774588585,0.21851857006549835,-0.02043819986283779,0.05951306223869324,-0.03626921400427818,0.10731440782546997,0.08227468281984329,0.0016333013772964478,0.15090978145599365,0.05951306223869324,0.15895264595746994,0.08032904714345931,0.07862359881401063,0.009643820114433765,0.07120151817798615,-0.2237323522567749,0.022509535774588585,-0.03626921400427818,0.0019397202879190445,-0.03132933843880892,0.03326905872672796,0.15701292566955088
1975.0,0.1552617996931076,0.10004476457834244,0.1631377637386322,0.07645009458065033,0.09836003184318542,0.0827333927154541,-0.0222847368568182,0.08240088820457458,0.06340780109167099,-0.09948921203613281,0.0678805485367775,-0.17675943672657013,0.1006336510181427,0.08930382877588272,0.10204311460256577,-0.001807286054827273,0.2184685617685318,-0.0530003197491169,0.11419414728879929,0.02027890831232071,0.1631377637386322,-0.0222847368568182,0.0678805485367775,0.10204311460256577,0.11419414728879929,0.1272263690829277,0.08499416746199132,0.04223220162093638,0.07645009458065033,0.08240088820457458,-0.17675943672657013,-0.001807286054827273,0.02027890831232071,0.02391849085688591,0.0001126336632296443,0.023805857193656264,0.10330787822604179
1976.0,0.13825611770153046,0.08077041059732437,0.04479915276169777,0.07995361089706421,0.1258743554353714,0.11900416761636734,0.06723073124885559,0.2466444969177246,0.1277032196521759,-0.02735629305243492,-0.041851162910461426,-0.14635363221168518,0.014852181077003479,0.15186583995819092,0.03041236661374569,-0.06052837893366814,0.21927900612354279,0.07624810189008713,0.03029198944568634,0.0074443817138671875,0.04479915276169777,0.06723073124885559,-0.041851162910461426,0.03041236661374569,0.03029198944568634,0.1251929759979248,0.026176615431904793,0.09901636056602002,0.07995361089706421,0.2466444969177246,-0.14635363221168518,-0.06052837893366814,0.0074443817138671875,0.08010644540190696,0.02543209567666054,0.05467434972524643,0.045086530596017846
1977.0,0.18263404071331024,0.06782850623130798,0.10567930340766907,-0.00933542288839817,0.16260947287082672,0.07253322750329971,0.010685518383979797,0.08369839936494827,0.14529623091220856,-0.12859639525413513,0.021197393536567688,-0.20266544818878174,0.11660449951887131,0.06283842027187347,-0.00355163705535233,0.006758797913789749,0.28632602095603943,-0.0003608688712120056,0.09101194888353348,0.025474781170487404,0.10567930340766907,0.010685518383979797,0.021197393536567688,-0.00355163705535233,0.09101194888353348,0.17869405299425126,0.04500450543127954,0.13368954756297172,-0.00933542288839817,0.08369839936494827,-0.20266544818878174,0.006758797913789749,0.025474781170487404,0.014848577976226806,-0.019213778525590898,0.0340623565018177,0.16384547501802446
1978.0,0.20049148797988892,0.11859693378210068,0.10848301649093628,-0.06898924708366394,0.15028595924377441,0.0731603130698204,0.13944028317928314,0.07012035697698593,0.15646106004714966,-0.053069207817316055,0.10356628894805908,-0.19070957601070404,0.12095890194177628,0.06845477968454361,0.1258593052625656,0.06565781682729721,0.24527420103549957,-0.008408685214817524,0.1400998830795288,0.02618182636797428,0.10848301649093628,0.13944028317928314,0.10356628894805908,0.1258593052625656,0.1400998830795288,0.17469432204961777,0.12348975539207459,0.05120456665754318,-0.06898924708366394,0.07012035697698593,-0.19070957601070404,0.06565781682729721,0.02618182636797428,0.039746826700866225,-0.01954776458442211,0.059294591285288335,0.13494749534875156
1979.0,0.2105974406003952,0.045311808586120605,0.10371654480695724,-0.04476197436451912,0.12110045552253723,0.008784988895058632,0.07935009151697159,0.0290119219571352,0.2123265266418457,-0.12954305112361908,0.05736011639237404,-0.1979980319738388,0.14435306191444397,-0.01399366557598114,0.06787412613630295,-0.003549322485923767,0.26891040802001953,-0.008789234794676304,0.1636257916688919,-0.01159967202693224,0.10371654480695724,0.07935009151697159,0.05736011639237404,0.06787412613630295,0.1636257916688919,0.19145757853984832,0.09438533410429954,0.09707224443554878,-0.04476197436451912,0.0290119219571352,-0.1979980319738388,-0.003549322485923767,-0.01159967202693224,-0.019645830802619457,-0.045779415778815745,0.02613358497619629,0.21110340934246777
1980.0,0.23620010912418365,0.09683055430650711,0.13223512470722198,-0.024386221542954445,0.18605868518352509,0.04381650686264038,0.13156460225582123,0.040443968027830124,0.23484580218791962,-0.1310587376356125,0.1259327083826065,-0.13110388815402985,0.15657244622707367,0.03814411163330078,0.09339924901723862,-0.05986548960208893,0.31299421191215515,0.023548895493149757,0.18273240327835083,-0.009150099940598011,0.13223512470722198,0.13156460225582123,0.1259327083826065,0.09339924901723862,0.18273240327835083,0.22533425092697143,0.13317281752824783,0.0921614333987236,-0.024386221542954445,0.040443968027830124,-0.13110388815402985,-0.05986548960208893,-0.009150099940598011,0.014256266131997108,-0.03681234624236822,0.05106861237436533,0.21107798479497433
1981.0,0.2383592277765274,0.09438633918762207,0.18154987692832947,0.05912934988737106,0.18399301171302795,0.08225219696760178,0.11239517480134964,0.09090261906385422,0.2498650848865509,-0.06980915367603302,0.16731955111026764,-0.06000412255525589,0.2373814582824707,0.08893651515245438,0.09988868236541748,0.011535385623574257,0.36258596181869507,0.0813470259308815,0.21895557641983032,0.1325254887342453,0.18154987692832947,0.11239517480134964,0.16731955111026764,0.09988868236541748,0.21895557641983032,0.25443694889545443,0.15602177232503892,0.09841517657041551,0.05912934988737106,0.09090261906385422,-0.06000412255525589,0.011535385623574257,0.1325254887342453,0.05542258471250534,0.04681774415075779,0.008604840561747554,0.1990143641829491
1982.0,0.26904401183128357,0.0715932846069336,0.1611025184392929,-0.025773704051971436,0.1965232640504837,0.06010597199201584,0.1517966389656067,0.0675654485821724,0.26493409276008606,-0.15638743340969086,0.1375291347503662,-0.19359120726585388,0.19253717362880707,0.05968663468956947,0.14559347927570343,0.016788111999630928,0.3099648654460907,0.0035533627960830927,0.16566048562526703,0.11082581430673599,0.1611025184392929,0.1517966389656067,0.1375291347503662,0.14559347927570343,0.16566048562526703,0.24660068154335021,0.15233645141124724,0.09426423013210297,-0.025773704051971436,0.0675654485821724,-0.19359120726585388,0.016788111999630928,0.11082581430673599,0.0077103641349822285,-0.004837107285857201,0.01254747142083943,0.238890317408368
1983.0,0.2307075411081314,0.10633604973554611,0.15268340706825256,0.03889919072389603,0.16465328633785248,0.07810034602880478,0.12125607579946518,0.0779455304145813,0.24402405321598053,-0.08863462507724762,0.1688307225704193,-0.15240488946437836,0.18432378768920898,0.11255381256341934,0.1221633031964302,0.029825137928128242,0.355232834815979,0.036586228758096695,0.17919331789016724,0.11761077493429184,0.15268340706825256,0.12125607579946518,0.1688307225704193,0.1221633031964302,0.17919331789016724,0.23578830063343048,0.1488253653049469,0.08696293532848359,0.03889919072389603,0.0779455304145813,-0.15240488946437836,0.029825137928128242,0.11761077493429184,0.04898836240172386,0.02237514890730381,0.026613213494420054,0.18679993823170662
1984.0,0.25353989005088806,0.09635429084300995,0.20020775496959686,0.03568405285477638,0.21014076471328735,0.10665129870176315,0.1143188551068306,0.006119228899478912,0.26791542768478394,-0.019363583996891975,0.21278439462184906,-0.07075297832489014,0.20665377378463745,0.12751111388206482,0.17349956929683685,0.012712478637695312,0.35297584533691406,0.08423034101724625,0.30494871735572815,0.14890530705451965,0.20020775496959686,0.1143188551068306,0.21278439462184906,0.17349956929683685,0.30494871735572815,0.2582451403141022,0.2011518582701683,0.05709328204393388,0.03568405285477638,0.006119228899478912,-0.07075297832489014,0.012712478637695312,0.14890530705451965,0.07907669208943843,0.026533617824316024,0.052543074265122405,0.17916844822466374
